date,account_value,daily_return,turnover,transaction_cost,drawdown,invested_ratio,cash_weight,DIA_weight,QQQ_weight,SPY_weight
2022-01-05,993746.0860156683,-0.006253913984331652,0.7237601088695429,1085.6401633043145,0.006253913984331616,0.7223234406725619,0.2776765525341034,0.19265039265155792,0.2116633802652359,0.3180096745491028
2022-01-06,976990.9952611667,-0.01686053509068861,0.159443781255515,237.66995034330967,0.023009004738833272,0.8182425221565849,0.18175747990608215,0.26400047540664673,0.26730379462242126,0.28693825006484985
2022-01-07,976289.9973015399,-0.0007175070835115011,0.08145362312326321,119.36918448423735,0.02371000269846013,0.7810984974514568,0.21890150010585785,0.25302213430404663,0.218694269657135,0.3093820810317993
2022-01-10,968128.660163152,-0.008359541899380032,0.0734334111710408,107.53845719102743,0.03187133983684798,0.7407180929623576,0.2592819035053253,0.27225130796432495,0.1803620606660843,0.28810471296310425
2022-01-11,972217.4517086127,0.004223396862119177,0.12031793929670753,174.72486804736937,0.027782548291387266,0.8115322069659482,0.18846778571605682,0.24574194848537445,0.24003392457962036,0.32575634121894836
2022-01-12,983553.084846045,0.01165956558124995,0.11711154692800993,170.78683458000515,0.016446915153955022,0.8079231110495462,0.1920768916606903,0.3003409504890442,0.23576664924621582,0.2718155086040497
2022-01-13,984268.0800922797,0.0007269513534662107,0.09359251662594589,138.07981266893077,0.01573191990772027,0.7375145246784094,0.26248547434806824,0.3119598627090454,0.17989182472229004,0.2456628382205963
2022-01-14,968129.5455049834,-0.016396482740538783,0.03995799711510725,58.994071657229206,0.031870454495016576,0.6972350246958356,0.30276498198509216,0.2901308238506317,0.16088300943374634,0.24622119963169098
2022-01-18,964149.505789185,-0.00411106110156202,0.06088121881551087,88.41136005247498,0.0358504942108151,0.7571399201508163,0.2428600788116455,0.3461916148662567,0.16366887092590332,0.24727943539619446
2022-01-19,962074.1435520736,-0.0021525315572428474,0.05976892411696311,86.43926797338192,0.03792585644792634,0.7195684077631499,0.2804315984249115,0.3037590980529785,0.15751492977142334,0.25829437375068665
2022-01-20,955762.7777988403,-0.00656016565410554,0.06663241488012195,96.15798521789965,0.044237222201159665,0.7387911505776622,0.2612088620662689,0.2826038897037506,0.20131053030490875,0.2548767328262329
2022-01-21,944825.7833521356,-0.01144321028267399,0.10002352468785314,143.3981427013401,0.05517421664786448,0.6346409429745219,0.3653590679168701,0.2757815420627594,0.14978623390197754,0.20907318592071533
2022-01-24,925607.2499039542,-0.02034082238949508,0.04132683298330794,58.569986020375204,0.07439275009604573,0.6692603462419812,0.3307396471500397,0.2860449254512787,0.17492906749248505,0.2082863450050354
2022-01-25,927873.4558757853,0.0024483450967635136,0.1165352388353959,161.79879290299692,0.07212654412421471,0.6795580330264182,0.32044196128845215,0.34102943539619446,0.12133830040693283,0.21719029545783997
