date,account_value,daily_return,turnover,transaction_cost,drawdown,invested_ratio,cash_weight,DIA_weight,QQQ_weight,SPY_weight
2018-01-04,1002728.2297024282,0.0027282297024282163,0.36110298010009323,541.6544701501399,0.0,0.3631864152636751,0.6368135809898376,0.07591095566749573,0.10208650678396225,0.18518896400928497
2018-01-05,1004824.1250941819,0.002090192865494197,0.14123276812727031,212.42712534034695,0.0,0.5055576516357352,0.494442343711853,0.15265598893165588,0.14822913706302643,0.20467253029346466
2018-01-08,1006853.7442419898,0.0020198750180462736,0.03712738207502925,55.959733815868006,0.0,0.4769140417432103,0.5230859518051147,0.15688148140907288,0.12245161086320877,0.197580948472023
2018-01-09,1007057.5672600341,0.00020243557637837257,0.3005433322916751,453.9047691372565,0.0,0.17690863686337532,0.8230913877487183,0.06345958262681961,0.0481957383453846,0.06525330990552902
2018-01-10,1006674.5911359803,-0.0003802921863700489,0.03203491245273493,48.391501503059125,0.0003802921863700348,0.145586255472669,0.8544137477874756,0.06397146731615067,0.029482826590538025,0.05213196203112602
2018-01-11,1007379.2074655292,0.000699944486285044,0.08105243122335759,122.39013459352601,0.0,0.22727357651753588,0.7727264165878296,0.09412233531475067,0.0659094825387001,0.06724176555871964
2018-01-12,1009115.642649058,0.0017237155290285547,0.043772302392526614,66.14296093968743,0.0,0.2389887236707764,0.7610113024711609,0.10265771299600601,0.04932066798210144,0.08701034635305405
2018-01-16,1011925.7450525911,0.0027847179101853814,0.022153825862351338,33.53365833333299,0.0,0.21903568826945985,0.7809643149375916,0.09544509649276733,0.04273263365030289,0.08085795491933823
2018-01-17,1010923.488978199,-0.0009904442883208113,0.011499697297308459,17.455259633187193,0.0009904442883208464,0.22168826252787754,0.7783117294311523,0.09113430231809616,0.04650043323636055,0.08405353128910065
2018-01-18,1012571.182019936,0.0016298889675641992,0.06068006049361473,92.01434769841977,0.0,0.2836012922719523,0.7163987159729004,0.12072049826383591,0.05381184443831444,0.10906895250082016
2018-01-19,1012417.0482201889,-0.00015222021175797552,0.04363569476201939,66.27637053515865,0.00015222021175798073,0.23989964181624635,0.7601003646850586,0.10044415295124054,0.04442650452256203,0.09502898901700974
2018-01-22,1012395.991563966,-2.079840146896392e-05,0.011881581925105814,18.043674151202968,0.0001730154472898704,0.23511476886663452,0.7648852467536926,0.09198836982250214,0.0453454852104187,0.09778091311454773
2018-01-23,1015019.0397031865,0.0025909309806416013,0.035307841693916646,53.61827610254443,0.0,0.2723465501314408,0.727653443813324,0.10172216594219208,0.05274146422743797,0.11788291484117508
2018-01-24,1015846.6729361383,0.0008153869046573556,0.08449216668164353,128.64173683146507,0.0,0.18861890288527616,0.8113811016082764,0.07231830060482025,0.03493082895874977,0.08136977255344391
2018-01-25,1015980.5458946002,0.00013178461083593706,0.013318496065319069,20.29432487470114,0.0,0.20205849885121174,0.7979415059089661,0.08071228116750717,0.03787035867571831,0.08347585797309875
2018-01-26,1016058.9629483823,7.718361744120149e-05,0.038883342661312346,59.25707955487037,0.0,0.1746430426327059,0.8253569602966309,0.06679487228393555,0.0434705950319767,0.06437757611274719
2018-01-29,1017281.3486465778,0.0012030657105257447,0.05676453296429644,86.51416874392845,0.0,0.22459563183382825,0.7754043936729431,0.08103863894939423,0.03981298208236694,0.1037440150976181
2018-01-30,1014999.3125241306,-0.0022432694018064124,0.05848315949188246,89.24074104152264,0.0022432694018064137,0.1643109492308481,0.8356890678405762,0.0571008138358593,0.030821667984128,0.07638847082853317
2018-01-31,1015561.5113513028,0.0005538908452796756,0.014821912373280864,22.566346303759474,0.0016906210829118473,0.1796055208268541,0.8203944563865662,0.05755215883255005,0.031058575958013535,0.09099478274583817
2018-02-01,1013731.1606702661,-0.0018023041052444495,0.034257387141852766,52.18572579109003,0.0034898781748381458,0.21248396108288292,0.7875160574913025,0.0652957633137703,0.03582015261054039,0.11136804521083832
2018-02-02,1013215.0205580296,-0.0005091489067922369,0.1027347649752112,156.21814880926178,0.003997250213972903,0.10943295443065515,0.8905670642852783,0.030625034123659134,0.029269717633724213,0.049538202583789825
2018-02-05,1006875.5040797889,-0.006256832310627634,0.12922685672994627,196.4018884474231,0.010229072400308015,0.23401474828748092,0.7659852504730225,0.05890091881155968,0.07652296125888824,0.09859086573123932
2018-02-06,985682.3932411438,-0.021048392529932586,0.1854719765423138,280.12078481057546,0.03106215939914192,0.4071701120618284,0.5928298830986023,0.09588935226202011,0.10306214541196823,0.20821861922740936
2018-02-07,1004213.0825819297,0.018799858319324257,0.10809058699141297,159.81448270880395,0.012846265275613722,0.5206904418667131,0.4793095588684082,0.1431746929883957,0.16829854249954224,0.20921719074249268
2018-02-08,1003348.4060846412,-0.0008610488274713035,0.22095878503930785,332.834553971822,0.013696252841432055,0.2993604676430526,0.700639545917511,0.09186326712369919,0.07630829513072968,0.13118889927864075
2018-02-09,991565.979901053,-0.011743105497687182,0.10035727322826281,151.0399651988675,0.025278521797079345,0.39267623789773654,0.6073237657546997,0.12074103206396103,0.09731652587652206,0.1746186763048172
