date,account_value,daily_return,turnover,transaction_cost,drawdown,invested_ratio,cash_weight,DIA_weight,QQQ_weight,SPY_weight
2020-01-06,999057.6335522572,-0.0009423664477427956,0.20790266708567048,311.85400062850573,0.0009423664477428151,0.20740276877054253,0.792597234249115,0.07134876400232315,0.049711793661117554,0.0863422155380249
2020-01-07,1001843.9131328439,0.0027889077536796237,0.10952501334182124,164.132700966089,0.0,0.31893941749231125,0.6810606122016907,0.08875050395727158,0.07712613046169281,0.15306277573108673
2020-01-08,1001055.7281740613,-0.0007867342890949084,0.10274473856660031,154.40128640906082,0.0007867342890949258,0.36202592008375023,0.6379740834236145,0.16141606867313385,0.07226460427045822,0.12834525108337402
2020-01-09,1004556.4098585786,0.0034969898138464185,0.0757226586171417,113.70390174188798,0.0,0.28887113638074946,0.7111288905143738,0.12862703204154968,0.06852058321237564,0.09172352403402328
2020-01-10,1006025.5338755327,0.0014624604477521787,0.20181015268915084,304.09452368763743,0.0,0.4915790131841561,0.508421003818512,0.2677459418773651,0.08344774693250656,0.14038532972335815
2020-01-13,1004597.4243775301,-0.001419555915744038,0.12903754102777845,194.72259165368516,0.001419555915744053,0.3834946953008548,0.6165053248405457,0.1598576307296753,0.09419481456279755,0.1294422447681427
2020-01-14,1005195.678444775,0.0005955162264283431,0.13512303350029523,203.61637714271296,0.0008248850578977951,0.24897125505637097,0.7510287165641785,0.09029293805360794,0.07046125084161758,0.08821706473827362
2020-01-15,1004921.9132151752,-0.0002723501856110896,0.10849769621138643,163.59212302934952,0.0010970105859102741,0.32303265059495145,0.6769673228263855,0.1690201759338379,0.05313161388039589,0.10088086128234863
2020-01-16,1006519.9587718437,0.0015902186385365108,0.1017603116838529,153.391750660065,0.0,0.2383511827358451,0.7616488337516785,0.09772158414125443,0.06119699776172638,0.07943259924650192
2020-01-17,1008432.0963838123,0.0018997513117392632,0.032889872715077796,49.656469993786935,0.0,0.27265877607853894,0.7273412346839905,0.11410970240831375,0.0677211657166481,0.09082791209220886
2020-01-21,1007575.210742146,-0.0008497207147005686,0.018373758173465995,27.793031209976277,0.0008497207147005748,0.2795254378999964,0.7204745411872864,0.1193884015083313,0.06216990202665329,0.09796713292598724
2020-01-22,1008411.0906602988,0.0008295955569779597,0.039148604907568565,59.16774576000662,2.083008225217675e-05,0.3099101529468635,0.6900898218154907,0.14482548832893372,0.05785580724477768,0.1072288528084755
