date,portfolio_value,step_return,scalar,turnover,cash_weight,eqw_matched_return
2020-01-06,1016605.3802882709,0.016605380288270886,1.0,1.0,0.0,0.016605380288270886
2020-01-07,1011342.7008742226,-0.005176718042310604,0.8768837237361266,0.12311625297194335,0.12378889023460785,-0.005176718042310604
2020-01-08,1016853.8390565084,0.005449328083865042,0.8768837237361266,0.0,0.12317254430938127,0.005449328083865042
2020-01-09,1002576.6781881119,-0.014040524134366876,0.8768837237361266,0.0,0.12498194484521608,-0.014040524134366876
2020-01-10,1003692.6962265575,0.0011131498096110923,0.8768837237361266,0.02587548065635282,0.12302903007685723,0.0011131498096110923
2020-01-13,1004463.7090054053,0.0007681761377227274,0.8768837237361266,0.02795370936420794,0.12307111163419367,0.0007681761377227274
2020-01-14,999003.0852480287,-0.005436357439716304,0.8768837237361266,0.0,0.12379866901872984,-0.005436357439716304
2020-01-15,1003781.1915474912,0.004782874417526153,0.8768837237361266,0.0,0.12326397890091595,0.004782874417526153
2020-01-16,1004235.0630622874,0.00045216180440325497,0.8768837237361266,0.0,0.1232628731832982,0.00045216180440325497
2020-01-17,1005723.5236908166,0.0014821834879876867,0.9352454095470684,0.05850826855340582,0.06468174730028242,0.0014821834879876867
2020-01-21,1001048.7177764141,-0.004648201821159371,0.9352454095470684,0.0,0.06501260514702512,-0.004648201821159371
2020-01-22,1006824.3009895846,0.0057695326017694485,0.9352454095470684,0.06110698117437437,0.06440571447822528,0.0057695326017694485
2020-01-23,1008850.5420597977,0.0020125071159103757,0.9352454095470684,0.045803338202277236,0.06464880484235712,0.0020125071159103757
2020-01-24,1008310.818653972,-0.0005349884678891133,1.0,0.06464880484235709,0.0,-0.0005349884678891133
2020-01-27,1023961.070711181,0.015521257699189498,1.0,0.06060680638013701,0.0,0.015521257699189498
2020-01-28,1018507.4490255304,-0.005326004905501839,0.9022098343134984,0.09779018291184928,0.09834294657010338,-0.005326004905501839
2020-01-29,1014576.2725290629,-0.0038597425087353444,0.9022098343134984,0.0,0.09876774900679997,-0.0038597425087353444
2020-01-30,1020632.375070361,0.005969095380283047,0.9022098343134984,0.0,0.09822520600785258,0.005969095380283047
2020-01-31,1021907.099787232,0.0012489557925136048,0.9022098343134984,0.0,0.09814615797156724,0.0012489557925136048
2020-02-03,1020278.4687456583,-0.001593717317271601,0.9677783647319963,0.06592454223696152,0.03228416006949728,-0.001593717317271601
2020-02-04,1009288.1021918054,-0.01077192834164637,0.9677783647319963,0.0,0.032650173330762755,-0.01077192834164637
2020-02-05,1005503.3226580168,-0.0037499496185176484,0.9677783647319963,0.0,0.03278759530755777,-0.0037499496185176484
2020-02-06,1011459.4508300587,0.005923529080239146,0.9677783647319963,0.0,0.03260896619797902,0.005923529080239146
2020-02-07,1015110.7771896587,0.003609958220869442,0.9677783647319963,0.0,0.03250607251806048,0.003609958220869442
2020-02-10,1017598.1073240689,0.0024503041345855566,0.9677783647319963,0.0,0.03244098851238958,0.0024503041345855566
2020-02-11,1016544.2324855375,-0.0010356493697720143,0.9677783647319963,0.0,0.03248901317660855,-0.0010356493697720143
2020-02-12,1012535.2937196268,-0.003943693385686217,0.9677783647319963,0.0,0.03263210290712986,-0.003943693385686217
2020-02-13,1017926.9732483659,0.005324929967559272,0.9677783647319963,0.0,0.03247364515856392,0.005324929967559272
2020-02-14,1021287.7687186687,0.00330160763849098,0.9677783647319963,0.0,0.032381127292564905,0.00330160763849098
2020-02-18,1028777.8809075655,0.007333987949639321,0.9677783647319963,0.0,0.03215961993594785,0.007333987949639321
2020-02-19,1036198.2961604923,0.00721284486246997,0.9677783647319963,0.0,0.03194346938607992,0.00721284486246997
2020-02-20,1042807.3814376898,0.006378205119316046,0.9677783647319963,0.0,0.031755085878740895,0.006378205119316046
2020-02-21,1058761.5658646403,0.015299263038352232,0.9677783647319963,0.0,0.03129043868154192,0.015299263038352232
2020-02-24,1083680.691693356,0.023536107308887316,0.9125811882872166,0.05612835546192541,0.08543926604814135,0.023536107308887316
2020-02-25,1067190.9145464455,-0.015216453770292498,0.713143002074859,0.20141774288587974,0.29133045114855105,-0.015216453770292498
2020-02-26,1060878.2288463754,-0.0059152356096968785,0.713143002074859,0.0,0.2931938759971761,-0.0059152356096968785
2020-02-27,1069396.1729596297,0.008029144044662819,0.713143002074859,0.0,0.29098743579920106,0.008029144044662819
2020-02-28,1055403.82086757,-0.013084348388245086,0.713143002074859,0.0,0.29497596607821935,-0.013084348388245086
2020-03-02,1042657.893195883,-0.012076825400546089,0.713143002074859,0.0,0.29871421513826524,-0.012076825400546089
2020-03-03,1046738.2293744402,0.0039133988292654335,0.6579067519961567,0.04337901686365077,0.34088854123545204,0.0039133988292654335
2020-03-04,1062979.012476918,0.01551561092039587,0.6579067519961567,0.0,0.33582902624364847,0.01551561092039587
2020-03-05,1070642.1914783383,0.0072091536253042175,0.6579067519961567,0.0,0.3335730818530455,0.0072091536253042175
2020-03-06,1080988.2469675858,0.009663410961753376,0.6579067519961567,0.0,0.33052689998017676,0.009663410961753376
2020-03-09,1082171.1087426678,0.0010942411061362256,0.6579067519961567,0.012063005264326307,0.3418645684053817,0.0010942411061362256
2020-03-10,1071655.6997847753,-0.009716955916620251,0.6579067519961567,0.0,0.3453927104106764,-0.009716955916620251
2020-03-11,1072045.0689388255,0.00036333418851637356,0.6579067519961567,0.0,0.3454409510125538,0.00036333418851637356
2020-03-12,1050765.6605667055,-0.019849359871766992,0.6579067519961567,0.0,0.3526138863149119,-0.019849359871766992
2020-03-13,1041443.0650142836,-0.008872192823082888,0.6579067519961567,0.010538218890024743,0.34532369137220525,-0.008872192823082888
2020-03-16,987691.5440730106,-0.051612539126693266,0.6579067519961567,0.0,0.3642998479158141,-0.051612539126693266
2020-03-17,995035.4847904779,0.007435459746048482,0.39507361877000097,0.24062653666132225,0.6005469009266484,0.007435459746048482
2020-03-18,999587.7922514495,0.004575020218429909,0.39507361877000097,0.0,0.5981126309374195,0.004575020218429909
2020-03-19,992387.6728959125,-0.007203088524440266,0.39507361877000097,0.0,0.602755212916104,-0.007203088524440266
2020-03-20,997372.3022043535,0.005022864999819252,0.39507361877000097,0.0,0.6000444887451595,0.005022864999819252
2020-03-23,1003052.333696165,0.005694996220827186,0.39507361877000097,0.0,0.5969467340008493,0.005694996220827186
2020-03-24,1037269.1214990017,0.03411266456731196,0.4495678018855259,0.04651453572115821,0.53250549014671,0.03411266456731196
2020-03-25,1035198.752905427,-0.0019959801662491955,0.3949645530134119,0.07252996966379793,0.6064844982982467,-0.0019959801662491955
2020-03-26,1037482.7737737552,0.002206359756440732,0.3949645530134119,0.0,0.605453743844468,0.002206359756440732
2020-03-27,1037038.5607190346,-0.0004281642702410933,0.3949645530134119,0.0,0.6060177948074341,-0.0004281642702410933
2020-03-30,1035822.8696397893,-0.001172271818323124,0.3949645530134119,0.0,0.6070342635113748,-0.001172271818323124
2020-03-31,1032930.723126884,-0.0027921245974334603,0.44637774985340256,0.05341203979110974,0.5554071138869912,-0.0027921245974334603
2020-04-01,1023589.4179929055,-0.009043496262460394,0.44637774985340256,0.0,0.560757723916967,-0.009043496262460394
2020-04-02,1032845.5789347368,0.009042845479959287,0.44637774985340256,0.0,0.5560118856442675,0.009042845479959287
2020-04-03,1036300.3173243103,0.00334487406446247,0.44637774985340256,0.0,0.554437067359587,0.00334487406446247
2020-04-06,1042469.8450506893,0.00595341680711677,0.44637774985340256,0.0,0.5514330681278069,0.00595341680711677
2020-04-07,1045536.0514639216,0.002941290271166706,0.5016375071038442,0.053070594656105016,0.4958828520210949,0.002941290271166706
2020-04-08,1046367.5486573006,0.0007952831394143346,0.5016375071038442,0.0,0.4945129660600977,0.0007952831394143346
2020-04-09,1052757.5065596546,0.006106800531566133,0.5016375071038442,0.0,0.49054340509508876,0.006106800531566133
