date,account_value,daily_return,turnover,transaction_cost,drawdown,invested_ratio,cash_weight,DIA_weight,QQQ_weight,SPY_weight
2016-01-06,998754.6272226834,-0.0012453727773166028,0.06441282457015121,96.61923685522682,0.0012453727773166223,0.06333672534528534,0.9366632699966431,0.030198516324162483,0.015867095440626144,0.01727111265063286
2016-01-07,994263.113167942,-0.004497114638889106,0.20657127343418455,309.471022790511,0.005736886832057975,0.26683710524439874,0.7331628799438477,0.10077739506959915,0.09218592196702957,0.07387378066778183
2016-01-08,992814.4367752078,-0.0014570352390108092,0.32133566270705294,479.2382945624974,0.007185563224792246,0.5877706374083975,0.41222935914993286,0.1451866626739502,0.2850450277328491,0.15753895044326782
2016-01-11,987929.8536995073,-0.0049199355839004665,0.10919210938201226,162.6112538645991,0.012070146300492746,0.4760863090811437,0.5239136815071106,0.13273678719997406,0.19136710464954376,0.1519824117422104
2016-01-12,991550.4032670145,0.003664784047115628,0.28377631536999004,420.5266405902892,0.00844959673298551,0.7608413073620661,0.23915868997573853,0.26675522327423096,0.26186248660087585,0.23222360014915466
2016-01-13,992103.2574661154,0.0005575654018991809,0.4466222601693065,664.2727232683521,0.007896742533884615,0.315060373389633,0.6849396228790283,0.11083755642175674,0.11816100031137466,0.08606182038784027
2016-01-14,979944.3333901528,-0.012255704216733615,0.13146047880032663,195.63355386878888,0.020055666609847256,0.4397639052721021,0.5602360963821411,0.16092689335346222,0.1500178724527359,0.12881915271282196
2016-01-15,966785.1731483096,-0.013428477305765534,0.37321287514831536,548.5917632247573,0.033214826851690415,0.8105372838465098,0.18946272134780884,0.2883755564689636,0.23631110787391663,0.2858506441116333
2016-01-19,977244.0681036863,0.010818220268436304,0.13334864232549207,193.37923538961428,0.02275593189631364,0.7006615796374889,0.2993384301662445,0.18455030024051666,0.21839994192123413,0.2977113425731659
2016-01-20,960406.9783873726,-0.017229155198645145,0.24744707054990978,362.72427279680056,0.039593021612627455,0.6330129060736316,0.36698707938194275,0.14560022950172424,0.30824434757232666,0.17916832864284515
2016-01-21,965275.8743048769,0.005069617388328156,0.18392211664947933,264.9601264649045,0.034724125695123065,0.5672403249526973,0.43275967240333557,0.20315656065940857,0.2168123871088028,0.14727137982845306
2016-01-22,975056.0603710165,0.01013201130006756,0.151990361111027,220.06894306104084,0.024943939628983447,0.5781322597585234,0.4218677282333374,0.13704238831996918,0.29795464873313904,0.14313523471355438
2016-01-25,974810.2566355038,-0.0002520919006637708,0.3503677917930843,512.442358119986,0.025189743364496198,0.5360642906817958,0.4639357030391693,0.1453249603509903,0.10215922445058823,0.2885800898075104
2016-01-26,971356.268125982,-0.0035432418627221293,0.05131612209020556,75.03522321643818,0.02864373187401803,0.4871620105652079,0.5128380060195923,0.14709429442882538,0.09033440798521042,0.2497333139181137
2016-01-27,972390.8244494358,0.0010650637231689796,0.36527346136476924,532.2159994151134,0.02760917555056419,0.6259513092356968,0.3740486800670624,0.16787096858024597,0.32127323746681213,0.13680709898471832
2016-01-28,972136.7992159685,-0.00026123779357047154,0.3876945720742063,565.4859668607131,0.027863200784031483,0.6002165626025886,0.3997834324836731,0.24099142849445343,0.11412297934293747,0.2451021522283554
2016-01-29,973396.6651257265,0.0012959759478029327,0.18875396588831037,275.24201435697324,0.026603334874273465,0.7747955330730049,0.2252044677734375,0.35027140378952026,0.18698745965957642,0.23753668367862701
2016-02-01,983911.3371242578,0.010802042348453313,0.06459664715211585,94.31724137425925,0.016088662875742177,0.8369157062297531,0.16308429837226868,0.3481837511062622,0.20710453391075134,0.2816274166107178
2016-02-02,982054.0418676244,-0.0018876652667321292,0.193523915982715,285.61556241011345,0.01794595813237565,0.6428210743208596,0.3571789264678955,0.31137996912002563,0.12025225907564163,0.21118885278701782
2016-02-03,978236.3978113923,-0.003887407304970557,0.22677369445562426,334.05603484409926,0.021763602188607623,0.676136740000506,0.32386326789855957,0.287820041179657,0.2491001933813095,0.13921651244163513
2016-02-04,975168.1213593689,-0.0031365388354881014,0.0814916178965576,119.57710011442634,0.024831878640631078,0.606003521639314,0.3939964771270752,0.24321062862873077,0.21739710867404938,0.14539578557014465
2016-02-05,976723.7027335519,0.0015951930135026278,0.2263392121254333,331.0781764174777,0.023276297266448198,0.6600936323378341,0.33990636467933655,0.25988033413887024,0.13056178390979767,0.26965150237083435
2016-02-08,953457.2724420107,-0.023820892465725475,0.2982766756732239,437.000848653909,0.04654272755798927,0.7620001574740276,0.2379998415708542,0.4039400815963745,0.18451528251171112,0.17354479432106018
2016-02-09,945573.2708832844,-0.008268856703493034,0.05481355410381303,78.39357268301123,0.054426729116715644,0.7782367304974441,0.2217632681131363,0.3999272286891937,0.22055096924304962,0.15775854885578156
2016-02-10,958705.6692368151,0.013888292698104045,0.21139800968121217,299.83846120872,0.041294330763184894,0.7955123702271261,0.2044876366853714,0.30176404118537903,0.26156795024871826,0.2321803867816925
2016-02-11,942772.5073153201,-0.01661945102940583,0.17601273914853638,253.11661631940382,0.05722749268467997,0.7140746724351772,0.28592532873153687,0.2801142632961273,0.3099731206893921,0.12398729473352432
2016-02-12,951083.3058303548,0.008815274576367223,0.21239372208762974,300.35844286588195,0.04891669416964517,0.6694270296176631,0.3305729627609253,0.34439751505851746,0.18238510191440582,0.14264442026615143
2016-02-16,965578.1259140004,0.015240326472759145,0.2892598379515211,412.6653043843281,0.034421874085999504,0.7681891965545459,0.2318108081817627,0.24905546009540558,0.32571786642074585,0.19341586530208588
2016-02-17,972234.4949740656,0.006893661819196993,0.33750144431363155,488.8260181404371,0.027765505025934445,0.5994988313626517,0.40050116181373596,0.1920405924320221,0.12967723608016968,0.27778100967407227
2016-02-18,981405.5840684911,0.009433001134844727,0.3061837537010139,446.5236107231534,0.0185944159315089,0.7200433219304488,0.2799566686153412,0.27922239899635315,0.2571040987968445,0.1837168037891388
2016-02-19,971607.7778368883,-0.009983442514139003,0.18479577219448656,272.0394041158769,0.028392222163111658,0.7903068848166582,0.20969311892986298,0.3131846785545349,0.19891931116580963,0.2782028913497925
2016-02-22,979111.9786046877,0.007723487747809269,0.2546088604587091,371.0699236918031,0.020888021395312317,0.5767912405258545,0.4232087731361389,0.3337246775627136,0.09170740097761154,0.1513591706752777
2016-02-23,979688.4433236448,0.0005887628091105476,0.08076964673604493,118.62379294039592,0.020311556676355202,0.5666473334845432,0.43335267901420593,0.3238596022129059,0.12689995765686035,0.11588776856660843
2016-02-24,962560.375882302,-0.017483178002217714,0.3333361324042099,489.84833498790715,0.03743962411769808,0.8982546423775258,0.1017453595995903,0.41516005992889404,0.20652131736278534,0.2765732407569885
2016-02-25,971120.8384914785,0.008893429257702234,0.33317166549821975,481.04676536294846,0.028879161508521545,0.5691322220255652,0.4308677911758423,0.3453804850578308,0.09127022325992584,0.13248150050640106
2016-02-26,981896.1514161509,0.011095748847703197,0.12841474945688663,187.05935875086732,0.01810384858384917,0.7009237060710092,0.29907628893852234,0.41357865929603577,0.11244839429855347,0.17489664256572723
2016-02-29,974350.3792599523,-0.007684898393089262,0.11101474823467207,163.50743106308616,0.02564962074004762,0.8105135868817182,0.18948641419410706,0.4131976068019867,0.17831625044345856,0.2189997285604477
2016-03-01,974045.4616878661,-0.00031294447929276233,0.11155162754369868,163.03555590640164,0.0259545383121339,0.8761770406603472,0.12382295727729797,0.38996708393096924,0.23238638043403625,0.25382357835769653
2016-03-02,983293.8426986868,0.00949481453852744,0.18594304135395573,271.6754633448897,0.016706157301313196,0.6932330924485653,0.30676689743995667,0.34918269515037537,0.11055172979831696,0.23349866271018982
2016-03-03,985730.2608023678,0.002477812834660107,0.2867347312242363,422.9167435509817,0.014269739197632192,0.9467721444980568,0.05322785675525665,0.33294376730918884,0.3695565462112427,0.24427184462547302
2016-03-04,988859.2205493118,0.0031742555457281987,0.344503578746599,509.38140378785107,0.011140779450688143,0.8741006914383684,0.1258993148803711,0.46911683678627014,0.17275135219097137,0.23223251104354858
2016-03-07,986767.1770910402,-0.0021156130365144635,0.10888180042241416,161.5031584465713,0.013232822908959774,0.8448034771258296,0.15519651770591736,0.5095754265785217,0.13738057017326355,0.19784748554229736
2016-03-08,985539.551617942,-0.0012440882728964838,0.359312077919778,531.8360472354228,0.014460448382057955,0.9268027611432934,0.07319723814725876,0.37214919924736023,0.20271919667720795,0.35193437337875366
2016-03-09,987112.8972400827,0.001596430726253197,0.19062417916530094,281.80150209316344,0.012887102759917224,0.9465190662684518,0.05348093435168266,0.3091021776199341,0.30796751379966736,0.3294493556022644
