date,portfolio_value,step_return,scalar,turnover,cash_weight,eqw_matched_return
2018-01-04,1003097.7161295583,0.0030977161295582772,1.0,0.9999999403953561,5.9276919415588556e-08,0.0030977161295582772
2018-01-05,1006410.04015903,0.0033020950762925588,1.0,0.03968384101901648,0.0,0.0033020950762925588
2018-01-08,1009719.7911430178,0.003288670474178518,1.0,0.05559992852711146,0.0,0.003288670474178518
2018-01-09,1008364.8749368252,-0.0013418734762629433,1.0,0.0453389151664029,0.0,-0.0013418734762629433
2018-01-10,1003081.1494550039,-0.005239894420313251,1.0,0.019535927833436495,0.0,-0.005239894420313251
2018-01-11,1006969.6554402832,0.0038765617192507763,1.0,0.025881979931726973,5.9340224258305827e-08,0.0038765617192507763
2018-01-12,1013166.7113534114,0.006154163513913055,1.0,0.047014241175684146,0.0,0.006154163513913055
2018-01-16,1024031.310188898,0.010723406832991372,1.0,0.015093606430053447,0.0,0.010723406832991372
2018-01-17,1021423.7025393847,-0.0025464139851664055,1.0,0.029695595839044797,0.0,-0.0025464139851664055
2018-01-18,1021334.647919291,-8.718675694745021e-05,1.0,0.07340920133455031,0.0,-8.718675694745021e-05
2018-01-19,1020571.9668858784,-0.000746749397924041,1.0,0.030676858602057405,0.0,-0.000746749397924041
2018-01-22,1020390.187948246,-0.00017811476655292175,1.0,0.038814789091675156,5.957971311509656e-08,-0.00017811476655292175
2018-01-23,1027019.0594550732,0.006496408516193415,1.0,0.05847450262040926,0.0,0.006496408516193415
2018-01-24,1030244.919587333,0.0031409934436576023,1.0,0.03808346234150703,0.0,0.0031409934436576023
2018-01-25,1031577.410917261,0.0012933733567565445,1.0,0.029118244716580616,1.1898603465266076e-07,0.0012933733567565445
2018-01-26,1033199.4584043343,0.0015723953141150422,1.0,0.015598250198941788,5.947765153579129e-08,0.0015723953141150422
2018-01-29,1033881.5030668543,0.0006601287456861441,1.0,0.06727820872794324,0.0,0.0006601287456861441
2018-01-30,1024671.9310307673,-0.008907763615818867,1.0,0.05252520174229633,0.0,-0.008907763615818867
2018-01-31,1027908.7312216725,0.0031588648941024188,1.0,0.056252224280248175,1.1875993388661339e-07,0.0031588648941024188
2018-02-01,1021022.5020675588,-0.006699261271892668,1.0,0.05156895611828291,0.0,-0.006699261271892668
2018-02-02,1013977.114711865,-0.0069003252537794425,1.0,0.045653393293252714,5.998238798516332e-08,-0.0069003252537794425
2018-02-05,995672.1129225097,-0.01805267744583852,1.0,0.03541436921183691,0.0,-0.01805267744583852
2018-02-06,968472.2928599508,-0.02731804949595465,0.9300292792521301,0.10280790899500156,0.0719059021029671,-0.02731804949595465
2018-02-07,981759.91163971,0.01372018474634943,0.6718932011415838,0.25620096097291484,0.32345679363764,0.01372018474634943
2018-02-08,977968.3383534043,-0.003862016814246428,0.6718932011415838,0.042519162553437614,0.32927138291220964,-0.003862016814246428
2018-02-09,965774.962912392,-0.012468067689739515,0.6718932011415838,0.021614286196044635,0.33215135002480284,-0.012468067689739515
2018-02-12,971472.5912370738,0.0058995403106123214,0.6718932011415838,0.038113439893178655,0.32607818520514836,0.0058995403106123214
2018-02-13,972648.6250838768,0.0012105682212870744,0.6718932011415838,0.036796871791314995,0.327606007228293,0.0012105682212870744
2018-02-14,974253.3249847234,0.0016498248796765606,0.6718932011415838,0.03977409095724606,0.3274608118541095,0.0016498248796765606
2018-02-15,987415.8771872934,0.013510400082828984,0.6718932011415838,0.03864586740008151,0.3236292664329231,0.013510400082828984
2018-02-16,989138.6865395873,0.0017447656981184807,0.6718932011415838,0.08557224578611919,0.32740734366133556,0.0017447656981184807
2018-02-20,985641.8118056505,-0.003535272436032563,0.6718932011415838,0.03442845118095658,0.3291675110694201,-0.003535272436032563
2018-02-21,985132.5007745263,-0.0005167303426294091,0.6718932011415838,0.030986633769404318,0.3281750236843838,-0.0005167303426294091
2018-02-22,981537.664415341,-0.003649089189889652,0.7422763352192732,0.07045133844548138,0.2585723615356969,-0.003649089189889652
2018-02-23,984604.3858430737,0.003124405245884722,0.7422763352192732,0.04761335673919197,0.25683523475257947,0.003124405245884722
2018-02-26,992230.1932781981,0.007745047193340265,0.7422763352192732,0.0,0.25479442412583075,0.007745047193340265
2018-02-27,994873.9303684527,0.002664439268391936,0.7422763352192732,0.03773457559514076,0.2569568047132282,0.002664439268391936
2018-02-28,990179.0883867717,-0.004719032068658395,0.8050942965091158,0.06205115875766387,0.19576014784609014,-0.004719032068658395
2018-03-01,982265.030526972,-0.007992552006620862,0.8050942965091158,0.057258084024364664,0.19640753911978953,-0.007992552006620862
2018-03-02,974536.8860361242,-0.007867677511334985,0.8050942965091158,0.06128699435497553,0.19638164458561402,-0.007867677511334985
2018-03-05,977222.3106269045,0.002755590505869,0.8050942965091158,0.040800412564935745,0.19430724135821978,0.002755590505869
2018-03-06,987085.3664604379,0.0100929499114752,0.8050942965091158,0.048292036938635235,0.19289356114928702,0.0100929499114752
2018-03-07,981758.8729718996,-0.005396183217302104,0.8050942965091158,0.05173596042581716,0.1958965043229721,-0.005396183217302104
2018-03-08,986239.4497559763,0.004563826115992737,0.8050942965091158,0.05478104390663513,0.19395330374778913,0.004563826115992737
2018-03-09,988182.8485535212,0.0019705141566033844,0.8050942965091158,0.051592349035925605,0.19446097459510694,0.0019705141566033844
2018-03-12,995280.274646446,0.0071823004247785,0.8740833831540425,0.06854431476310618,0.12497608858767391,0.0071823004247785
2018-03-13,996436.1387842994,0.0011613453690358503,0.8740833831540425,0.05324667434916591,0.12573046114608225,0.0011613453690358503
2018-03-14,993935.7080055547,-0.0025093738388445824,0.8740833831540425,0.03738511388970453,0.12619625802979123,-0.0025093738388445824
2018-03-15,990741.745897898,-0.0032134494031468147,0.9254987063161516,0.05169498201355585,0.07471784503117475,-0.0032134494031468147
2018-03-16,988611.6356069722,-0.0021500156824373427,0.9254987063161516,0.052780123021849895,0.07463809485341619,-0.0021500156824373427
2018-03-19,983785.3278121285,-0.0048819047045511495,0.9254987063161516,0.033811404395233,0.07484506908161556,-0.0048819047045511495
2018-03-20,977983.6867673969,-0.005897263234890945,0.9872052385999036,0.06205033546216085,0.01286636977442115,-0.005897263234890945
2018-03-21,979890.5361301501,0.0019497762473483255,0.9872052385999036,0.04755027878320714,0.012765880633168674,0.0019497762473483255
2018-03-22,976312.407871371,-0.0036515591556890107,0.9872052385999036,0.03168201036625021,0.012837954266248638,-0.0036515591556890107
2018-03-23,969455.7938748618,-0.007022971275617126,0.9872052385999036,0.06591893996236256,0.012880880467191892,-0.007022971275617126
2018-03-26,967144.8684382306,-0.0023837347213064267,0.9872052385999036,0.04149875705762471,0.01282144972081045,-0.0023837347213064267
2018-03-27,976705.2758157463,0.009885186479822892,0.9872052385999036,0.06748606601768847,0.01266519076249783,0.009885186479822892
2018-03-28,962500.564325112,-0.014543498271544036,0.9872052385999036,0.059598717432660764,0.012979304751088,-0.014543498271544036
2018-03-29,961861.0043919099,-0.0006644774630865346,0.8944792568973557,0.10137610281443538,0.10554966454224353,-0.0006644774630865346
2018-04-02,965372.7993038195,0.0036510419861857045,0.8944792568973557,0.02370238251498047,0.10510807438624375,0.0036510419861857045
2018-04-03,958187.8326402127,-0.007442686047077633,0.8944792568973557,0.09359404996344628,0.10627159544246584,-0.007442686047077633
2018-04-04,953460.5102836351,-0.0049336071650501355,0.8944792568973557,0.06541342704263334,0.10600810951031314,-0.0049336071650501355
2018-04-05,970549.7294231113,0.01792336332250666,0.9492782734632268,0.10550887674144901,0.04980879159746691,0.01792336332250666
2018-04-06,967721.5673042391,-0.0029139796067463785,0.8087531746968991,0.14143801882755852,0.1917597699011382,-0.0029139796067463785
2018-04-09,964718.1450050916,-0.0031036016976599494,0.8087531746968991,0.027035956314068743,0.1918291619485264,-0.0031036016976599494
2018-04-10,971327.8383668145,0.006851424321129666,0.8087531746968991,0.043680177920742636,0.18992774759690145,0.006851424321129666
2018-04-11,971912.3139321737,0.0006017284198729925,0.8087531746968991,0.07033806564853712,0.19110643291880283,0.0006017284198729925
2018-04-12,973097.5361736604,0.0012194744572085795,0.8823495221901131,0.07874293408607402,0.1174900433330556,0.0012194744572085795
2018-04-13,977517.2624807805,0.004541915011417013,0.8823495221901131,0.040173433819173154,0.11710818134295393,0.004541915011417013
2018-04-16,976016.0107236505,-0.0015357803025596633,0.8823495221901131,0.08323773008234273,0.11781352327637797,-0.0015357803025596633
2018-04-17,981890.3268058846,0.006018667744885387,0.9527180817906135,0.07053166197114119,0.046992727241653286,0.006018667744885387
2018-04-18,986970.785475498,0.005174161035011126,0.9527180817906135,0.030243687693884636,0.0470351683666671,0.005174161035011126
2018-04-19,981334.523050874,-0.005710667942322662,0.9527180817906135,0.05452647612954739,0.047548288745506574,-0.005710667942322662
2018-04-20,976704.4223851722,-0.0047181675126512935,0.9527180817906135,0.044538435684357724,0.047501642104062526,-0.0047181675126512935
2018-04-23,970575.6611840001,-0.006274939542308331,0.9527180817906135,0.06171913910542942,0.04757471571872858,-0.006274939542308331
2018-04-24,970653.2091971328,7.989898802754194e-05,0.9527180817906135,0.05565993251930745,0.047272898110270856,7.989898802754194e-05
2018-04-25,956900.1454433923,-0.014168874757150637,0.9527180817906135,0.03848825235313835,0.04795739461202715,-0.014168874757150637
2018-04-26,962000.4747355463,0.005330053837321379,0.9527180817906135,0.057219940432398,0.04702597175749233,0.005330053837321379
2018-04-27,968952.4617020334,0.007226594112022903,0.9527180817906135,0.055644317479236316,0.04693747747161728,0.007226594112022903
2018-04-30,967646.4735161497,-0.001347835149301001,0.9527180817906135,0.036038090062470246,0.04734187439973713,-0.001347835149301001
2018-05-01,959463.3246670649,-0.0084567546857785,0.9527180817906135,0.04253280066100468,0.04768077469349952,-0.0084567546857785
2018-05-02,962369.0177456327,0.0030284566422338435,0.9527180817906135,0.03637125488318002,0.04713523722052002,0.0030284566422338435
2018-05-03,958169.2131155824,-0.004364027262523933,0.9527180817906135,0.05146160012454093,0.047484253683703584,-0.004364027262523933
2018-05-04,957576.609918626,-0.000618474470735107,0.9527180817906135,0.03210949892296336,0.04730760322610094,-0.000618474470735107
2018-05-07,970185.3717035985,0.013167366093083652,0.9527180817906135,0.031425892066367034,0.046664068086764744,0.013167366093083652
2018-05-08,968527.8616169059,-0.001708446792783661,0.9527180817906135,0.06932014017933932,0.047375186526896054,-0.001708446792783661
2018-05-09,970301.1277965088,0.0018308881446555069,0.9527180817906135,0.03867969318883899,0.04720987072835335,0.0018308881446555069
2018-05-10,977250.7918845112,0.007162378656391593,0.9527180817906135,0.03466220070558976,0.046960244702000796,0.007162378656391593
2018-05-11,982468.8243195715,0.005339501874434806,0.9527180817906135,0.0450495583153494,0.047044660440277664,0.005339501874434806
2018-05-14,983068.7517373322,0.0006106325238118438,0.9527180817906135,0.09691123742683189,0.04726348857246309,0.0006106325238118438
2018-05-15,973450.3976499726,-0.009784009582607061,0.9527180817906135,0.032910549671416156,0.04776398035641547,-0.009784009582607061
2018-05-16,971188.5249372971,-0.0023235623696244998,0.9527180817906135,0.014454850967857535,0.04740824106903152,-0.0023235623696244998
2018-05-17,970743.3053788944,-0.0004584275318032694,0.9527180817906135,0.07883820871049707,0.04731520809716275,-0.0004584275318032694
2018-05-18,968540.4739723991,-0.0022692213217329433,0.9527180817906135,0.09917458569393067,0.04739974913522852,-0.0022692213217329433
2018-05-21,973559.359451706,0.005181905779035047,0.9527180817906135,0.014928037629850816,0.04705427816673954,0.005181905779035047
2018-05-22,976629.707395184,0.0031537347093114985,0.9527180817906135,0.0,0.046923399754728784,0.0031537347093114985
2018-05-23,969607.3433504489,-0.007190405935392623,0.9527180817906135,0.031466504679021345,0.04763936272862703,-0.007190405935392623
2018-05-24,977462.753106914,0.008101640123022362,0.9527180817906135,0.0325649712435922,0.046916638828230085,0.008101640123022362
2018-05-25,978829.20160296,0.0013979545427206161,0.9527180817906135,0.01461537127941312,0.04723210426086794,0.0013979545427206161
2018-05-29,976410.9595745471,-0.0024705454480237095,0.9527180817906135,0.03518846574923756,0.04741380740233157,-0.0024705454480237095
2018-05-30,977813.794620097,0.0014367260340473456,0.9527180817906135,0.04108462291184667,0.04722834012194562,0.0014367260340473456
