date,portfolio_value,step_return,scalar,turnover,cash_weight,eqw_matched_return
2018-01-04,1006701.9719932887,0.006701971993288724,1.0,1.0,0.0,0.006701971993288724
2018-01-05,1011469.9973161208,0.004736282887567282,1.0,0.041259692417798775,5.9265482511524676e-08,0.004736282887567282
2018-01-08,1014444.2552258389,0.0029405300380734114,1.0,0.026615039731033664,0.0,0.0029405300380734114
2018-01-09,1018191.8197020037,0.003694204444314762,1.0,0.016082479110251173,0.0,0.003694204444314762
2018-01-10,1015293.5632774553,-0.002846473884848822,1.0,0.20952050275110973,5.972385165172352e-08,-0.002846473884848822
2018-01-11,1018241.664391929,0.0029036932972932934,1.0,0.5204222450657702,0.0,0.0029036932972932934
2018-01-12,1026050.348333594,0.007668792404333758,1.0,0.13304276483313301,0.0,0.007668792404333758
2018-01-16,1038728.1697469675,0.01235594474867971,1.0,0.8736727274420891,5.8768361563838936e-08,0.01235594474867971
2018-01-17,1034390.9987364119,-0.004175462971811105,1.0,0.20283980435598536,5.980415348863762e-08,-0.004175462971811105
2018-01-18,1042138.3754954416,0.007489795221046691,1.0,0.0,5.932762005000448e-08,0.007489795221046691
2018-01-19,1037447.5417629525,-0.0045011620748147615,1.0,0.02346299563822818,1.196796411678945e-07,-0.0045011620748147615
2018-01-22,1036049.3298341272,-0.001347742293021619,1.0,0.011874339120741026,0.0,-0.001347742293021619
2018-01-23,1044530.4603847424,0.008186029667113418,1.0,0.0,0.0,0.008186029667113418
2018-01-24,1049200.3125431712,0.0044707668522263825,1.0,0.0,0.0,0.0044707668522263825
2018-01-25,1051500.4765023843,0.0021923020148913864,1.0,0.0,0.0,0.0021923020148913864
2018-01-26,1054426.0263643584,0.002782262041102793,1.0,0.0,0.0,0.002782262041102793
2018-01-29,1059327.040686378,0.004648039975756531,1.0,0.0,0.0,0.004648039975756531
2018-01-30,1043141.5342620544,-0.0152790458495579,1.0,0.0,0.0,-0.0152790458495579
2018-01-31,1048695.817348509,0.005324572844646603,0.9422754606845227,0.057724535035159244,0.057382937279653184,0.005324572844646603
2018-02-01,1037262.6638023702,-0.010902259127004188,0.9422754606845227,0.0,0.05798421743076968,-0.010902259127004188
2018-02-02,1035891.9217013761,-0.0013214995090725355,0.9422754606845227,0.0,0.05802970128003863,-0.0013214995090725355
2018-02-05,1008220.0419459427,-0.026713095426001966,0.9422754606845227,0.011057764085944324,0.05927596147516305,-0.026713095426001966
2018-02-06,970274.7860317541,-0.03763588734156811,0.681176183171174,0.2819354924325848,0.33106520707470544,-0.03763588734156811
2018-02-07,988814.1950865908,0.019107380014129302,0.48984630503573756,0.3387060510575769,0.5002030754474204,0.019107380014129302
2018-02-08,989500.4753467144,0.0006940436975254461,0.48984630503573756,0.08780962121308049,0.5095988808595353,0.0006940436975254461
2018-02-09,974747.5642738491,-0.014909453244775777,0.48984630503573756,0.07031570751996692,0.5176843672296312,-0.014909453244775777
2018-02-12,979773.8847434564,0.00515653555220902,0.48984630503573756,0.3318027665881061,0.5071507606550476,0.00515653555220902
2018-02-13,980045.0448355371,0.00027675782780402534,0.48984630503573756,0.3006210683785127,0.5096487538474899,0.00027675782780402534
2018-02-14,980839.489577013,0.0008106206400024996,0.48984630503573756,0.29063809152441245,0.509384524692873,0.0008106206400024996
2018-02-15,994456.344588652,0.013882857650349434,0.48984630503573756,0.040986743211650516,0.5030052737250169,0.013882857650349434
2018-02-16,995115.0989841785,0.0006624266606685208,0.48984630503573756,0.4067555644941416,0.5093711195368978,0.0006624266606685208
2018-02-20,991904.3850481539,-0.0032264749467695755,0.48984630503573756,0.8468611274276807,0.511020662524677,-0.0032264749467695755
2018-02-21,989781.7010211117,-0.002140008713580987,0.5537558094318167,0.1577629796727002,0.446978006660213,-0.002140008713580987
2018-02-22,987502.773700037,-0.0023024544894329566,0.5537558094318167,0.02001665277242389,0.44714316529430836,-0.0023024544894329566
2018-02-23,992097.0431985117,0.0046524117408405525,0.5537558094318167,0.0,0.4449556792142377,0.0046524117408405525
2018-02-26,999714.9261819217,0.007678566361663621,0.5537558094318167,0.0,0.4414491874646585,0.007678566361663621
2018-02-27,1006161.8525046883,0.006448764696740568,0.610979263240428,0.05335099557280661,0.38639568252015344,0.006448764696740568
2018-02-28,1001458.1537946516,-0.004674892710678255,0.610979263240428,0.0,0.388108625043807,-0.004674892710678255
2018-03-01,989486.0326554562,-0.011954689363536077,0.610979263240428,0.0,0.39270137470823846,-0.011954689363536077
