fold,days,total_return,cagr,max_dd,sharpe,sortino,win_rate,volatility,calmar,avg_turnover,total_transaction_cost,avg_cash,avg_invested,max_cash
Fold1 2016-2017,501,14.117734305770234,6.868148750147407,-5.72274926846802,1.0473915449457942,1.463377547138461,58.28343313373253,6.547362818926722,1.2001484650027332,0.14618124476758554,114005.4710865468,0.3681046614449419,0.6318953387227146,0.9366632699966431
Fold2 2018-2019,501,-1.83774687420869,-0.9286363264858544,-15.682820492964765,-0.06514777254122536,-0.08701061402118185,51.69660678642715,8.617650192463525,-0.0592136042685967,0.14820667781475602,107479.34986204644,0.4913319331963738,0.5086680677538652,0.9069081544876099
Fold3 2020-2021,503,38.17471638483403,17.58553024979561,-18.397054218192277,1.0961627454271032,1.5214606158815593,58.4493041749503,15.94523704016679,0.9558883743684261,0.10156845816992677,87637.55710423095,0.2016379916466491,0.7983620087957518,0.8584564924240112
Fold4 2022-2023,499,-5.774650834706119,-2.9591800035564497,-23.65191785233185,-0.1554609243122231,-0.21534676208894918,49.69939879759519,13.48297233300713,-0.1251137443496872,0.1060749594315004,69457.12004335524,0.3820347709652178,0.6179652293480242,0.6921382546424866
Fold5 2024-2026,642,4.983312286154407,1.9272248168339834,-6.781602362604833,0.4463765748185899,0.6434522397689839,53.271028037383175,4.503583270041787,0.28418428474383906,0.07411249912732701,72221.15703890889,0.7879535624078501,0.21204643796760536,0.9551286697387695
